;Unnamed: 0;ADR_EGAID;STR_ESID;BDG_EGID;ADR_EDID;STN_LABEL;ADR_NUMBER;BDG_CATEGORY;BDG_NAME;ZIP_LABEL;COM_FOSNR;COM_CANTON;ADR_STATUS;ADR_OFFICIAL;ADR_VALID;ADR_MODIFIED;ADR_EASTING;ADR_NORTHING;building_id;dach0_featureId;dach0_flaeche;dach0_gstrahlung;dach0_eignung;dach0_stromertrag;dach1_featureId;dach1_flaeche;dach1_gstrahlung;dach1_eignung;dach1_stromertrag;dach2_featureId;dach2_flaeche;dach2_gstrahlung;dach2_eignung;dach2_stromertrag;dach3_featureId;dach3_flaeche;dach3_gstrahlung;dach3_eignung;dach3_stromertrag;dach4_featureId;dach4_flaeche;dach4_gstrahlung;dach4_eignung;dach4_stromertrag;dach5_featureId;dach5_flaeche;dach5_gstrahlung;dach5_eignung;dach5_stromertrag;dach6_featureId;dach6_flaeche;dach6_gstrahlung;dach6_eignung;dach6_stromertrag;dach7_featureId;dach7_flaeche;dach7_gstrahlung;dach7_eignung;dach7_stromertrag;dach8_featureId;dach8_flaeche;dach8_gstrahlung;dach8_eignung;dach8_stromertrag;dach9_featureId;dach9_flaeche;dach9_gstrahlung;dach9_eignung;dach9_stromertrag;dach10_featureId;dach10_flaeche;dach10_gstrahlung;dach10_eignung;dach10_stromertrag;dach11_featureId;dach11_flaeche;dach11_gstrahlung;dach11_eignung;dach11_stromertrag;dach12_featureId;dach12_flaeche;dach12_gstrahlung;dach12_eignung;dach12_stromertrag;dach13_featureId;dach13_flaeche;dach13_gstrahlung;dach13_eignung;dach13_stromertrag;dach14_featureId;dach14_flaeche;dach14_gstrahlung;dach14_eignung;dach14_stromertrag;dach15_featureId;dach15_flaeche;dach15_gstrahlung;dach15_eignung;dach15_stromertrag;dach16_featureId;dach16_flaeche;dach16_gstrahlung;dach16_eignung;dach16_stromertrag;dach17_featureId;dach17_flaeche;dach17_gstrahlung;dach17_eignung;dach17_stromertrag;dach18_featureId;dach18_flaeche;dach18_gstrahlung;dach18_eignung;dach18_stromertrag;dach19_featureId;dach19_flaeche;dach19_gstrahlung;dach19_eignung;dach19_stromertrag;dach20_featureId;dach20_flaeche;dach20_gstrahlung;dach20_eignung;dach20_stromertrag;dach21_featureId;dach21_flaeche;dach21_gstrahlung;dach21_eignung;dach21_stromertrag;dach22_featureId;dach22_flaeche;dach22_gstrahlung;dach22_eignung;dach22_stromertrag;dach23_featureId;dach23_flaeche;dach23_gstrahlung;dach23_eignung;dach23_stromertrag;dach24_featureId;dach24_flaeche;dach24_gstrahlung;dach24_eignung;dach24_stromertrag
322;137150;100849907;10109855;1383758;0;Wasserstrasse;7;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587159;1218805;836989;13455844;223.9187703;250565;Gut##Bonne##Buona##Good##Gut;34077;13455845;562.2380512;678621;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;92292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;137306;101939891;10112481;1383199;0;Pfeideck;8;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587649;1219028;2272958;13458890;111.4651055;155605;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;21162;13458891;63.67419137;60809;Mittel##Moyenne##Media##Mean##Mittel;8270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;137451;100869172;10010246;1383587;0;Bielstrasse;41;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587498;1219355;32925;13461976;27.08725307;32098;Gut##Bonne##Buona##Good##Gut;4365;13461978;40.33579995;39690;Mittel##Moyenne##Media##Mean##Mittel;5398;13461977;40.3435752;47283;Gut##Bonne##Buona##Good##Gut;6430;13461979;27.08524229;28169;Gut##Bonne##Buona##Good##Gut;3831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;137792;102379700;10010254;191670624;0;Industriestrasse;37;partly_residential;;2555 Brügg BE;733;BE;real;TRUE;FALSE;23.09.2021;2586997;1219073;1698644;13458777;2703.368321;3262966;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;443763;13458788;896.6083908;1039169;Gut##Bonne##Buona##Good##Gut;141327;13458793;80.48277583;41529;Gering##Faible##Bassa##Low##Gering;5648;13458785;38.45553949;32726;Mittel##Moyenne##Media##Mean##Mittel;4451;13458787;228.1839137;232063;Gut##Bonne##Buona##Good##Gut;31561;13458789;912.405782;1117697;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;152007;13458778;342.920502;431051;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;58623;13458784;99.06194015;19317;Gering##Faible##Bassa##Low##Gering;2627;13458781;66.13102899;41795;Gering##Faible##Bassa##Low##Gering;5684;13458786;59.77333125;5798;Gering##Faible##Bassa##Low##Gering;789;13458782;196.1326412;216727;Gut##Bonne##Buona##Good##Gut;29475;13458791;519.222329;600740;Gut##Bonne##Buona##Good##Gut;81701;13458775;81.85176571;26274;Gering##Faible##Bassa##Low##Gering;3573;13458779;270.526134;340051;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;46247;13458792;15.9365437;19379;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;2636;13458783;712.3167315;656044;Mittel##Moyenne##Media##Mean##Mittel;89222;13458776;676.6116749;636692;Mittel##Moyenne##Media##Mean##Mittel;86590;13458780;163.7346743;205814;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;27991;13458794;58.81815917;19292;Gering##Faible##Bassa##Low##Gering;2624;13458790;491.7434431;580749;Gut##Bonne##Buona##Good##Gut;78982;;;;;;;;;;;;;;;;;;;;;;;;;
326;139106;101954975;10057934;1383521;0;Rebhalde;7;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587680;1219627;1124836;13466188;58.24989172;82598;Top##Top##Top##Top##Top;11233;13466189;88.87113094;89849;Gut##Bonne##Buona##Good##Gut;12219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;139569;101971309;10010252;1383571;0;Grünweg;4;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587673;1219365;405397;13462250;56.35306174;73484;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;9994;13462249;51.47076348;48640;Mittel##Moyenne##Media##Mean##Mittel;6615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;139884;101959728;10010252;1383572;0;Grünweg;6;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587696;1219342;2800510;13462229;248.8558815;312563;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;42509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;140164;100901729;10010246;1383301;0;Bielstrasse;76;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586916;1219256;910795;13461362;20.02109847;20642;Gut##Bonne##Buona##Good##Gut;2807;13461361;62.01730686;75475;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;10265;13461360;73.72129875;76744;Gut##Bonne##Buona##Good##Gut;10437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;140574;100866423;10010245;1383379;0;Ahornweg;5;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586928;1219435;3508218;13461462;33.50952175;21212;Gering##Faible##Bassa##Low##Gering;2885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;140781;102807479;10242584;191901302;0;Ringstrasse;9;special;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586871;1218515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;141231;100863692;10130222;1383212;0;Aarestrasse;15;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587785;1219069;1238248;13459049;410.8924236;498002;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;67728;13459050;209.0052033;262093;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;35645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;142350;100862357;10010254;1383154;0;Industriestrasse;8;partly_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587501;1219164;2110171;13458958;258.9399552;264896;Gut##Bonne##Buona##Good##Gut;36026;13458965;188.6046298;235944;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;32088;13458957;52.43945324;61459;Gut##Bonne##Buona##Good##Gut;8358;13458961;107.2099959;85446;Gering##Faible##Bassa##Low##Gering;11621;13458966;92.31915417;109214;Gut##Bonne##Buona##Good##Gut;14853;13458962;80.65851647;98081;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;13339;13458959;284.0934789;317048;Gut##Bonne##Buona##Good##Gut;43119;13458968;44.01351916;50175;Gut##Bonne##Buona##Good##Gut;6824;13458963;45.39559293;55292;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;7520;13458960;35.83054781;36870;Gut##Bonne##Buona##Good##Gut;5014;13458967;18.35663142;18632;Gut##Bonne##Buona##Good##Gut;2534;13458964;89.80317814;100400;Gut##Bonne##Buona##Good##Gut;13654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;142390;100901724;10010246;1383296;0;Bielstrasse;66;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587026;1219287;2489485;13461711;53.00917195;54705;Gut##Bonne##Buona##Good##Gut;7440;13461710;5.025307567;7372;Top##Top##Top##Top##Top;1003;13461709;5.56430227;3689;Gering##Faible##Bassa##Low##Gering;502;13461712;55.0400099;64122;Gut##Bonne##Buona##Good##Gut;8721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;142414;100866449;10010251;1383416;0;Gartenweg;1;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587288;1219258;2910864;13461872;63.41080311;89980;Top##Top##Top##Top##Top;12237;13461867;183.2545551;181605;Mittel##Moyenne##Media##Mean##Mittel;24698;13461870;74.66168906;106990;Top##Top##Top##Top##Top;14551;13461868;210.8101512;301459;Top##Top##Top##Top##Top;40998;13461869;66.37302365;65377;Mittel##Moyenne##Media##Mean##Mittel;8891;13461871;60.85984684;60982;Gut##Bonne##Buona##Good##Gut;8294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;143410;100862358;10010254;1383156;0;Industriestrasse;5;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587536;1219124;631004;13458955;257.9021026;301230;Gut##Bonne##Buona##Good##Gut;40967;13458954;260.8563347;313028;Gut##Bonne##Buona##Good##Gut;42572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;143510;101103150;10086640;3069450;0;Orpundstrasse;21a;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588426;1219355;3174044;13462753;29.51014785;40399;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;5494;13462752;120.1005771;136434;Gut##Bonne##Buona##Good##Gut;18555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;144469;102292601;10010263;191614111;0;Rainstrasse;19a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587180;1219456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;144525;100848499;10010247;1383597;0;Brachmattstrasse;2;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587803;1219457;849331;13462362;38.24737349;47962;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;6523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;144776;100863679;10010261;1383193;0;Pfeidstrasse;16;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587695;1219018;379045;13458939;0.739948772;659;Mittel##Moyenne##Media##Mean##Mittel;90;13458946;10.61406242;12896;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;1754;13458944;0.774594147;432;Gering##Faible##Bassa##Low##Gering;59;13458948;3.309653341;2433;Gering##Faible##Bassa##Low##Gering;331;13458940;0.838457433;1082;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;147;13458942;40.80100144;57611;Top##Top##Top##Top##Top;7835;13458945;9.481040426;7082;Gering##Faible##Bassa##Low##Gering;963;13458941;23.5801877;33224;Top##Top##Top##Top##Top;4518;13458947;7.969284815;6535;Mittel##Moyenne##Media##Mean##Mittel;889;13458943;37.24468348;27375;Gering##Faible##Bassa##Low##Gering;3723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;144965;102807691;10010254;191901531;0;Industriestrasse;25;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587090;1219033;3209982;13458839;202.2604413;208531;Gut##Bonne##Buona##Good##Gut;28360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;145375;100867723;10086643;1383362;0;Waldeckstrasse;12;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586970;1219539;2215265;13466030;124.6213319;154655;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;21033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;145874;101454744;10003776;190145351;0;Guinandstrasse;40;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587963;1219517;1615612;13466248;42.60439869;53426;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;7266;13466252;9.49857298;7314;Gering##Faible##Bassa##Low##Gering;995;13466250;31.19414985;39149;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;5324;13466251;31.57712103;39471;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;5368;13466249;42.58680438;53446;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;7269;13466253;10.71837585;11651;Gut##Bonne##Buona##Good##Gut;1585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;145959;100869145;10010264;1383543;0;Rosenweg;17;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587771;1219635;2654795;13466207;63.477119;28946;Gering##Faible##Bassa##Low##Gering;3937;13466206;146.9704495;207228;Top##Top##Top##Top##Top;28183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;146888;100848528;10010257;1383642;0;Ländteweg;11;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588356;1219181;1386461;13459551;4.05207232;2079;Gering##Faible##Bassa##Low##Gering;283;13459550;65.62758013;80525;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;10951;13459549;4.053381624;5618;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;764;13459552;25.6539477;25423;Mittel##Moyenne##Media##Mean##Mittel;3458;13459553;39.51734489;40189;Gut##Bonne##Buona##Good##Gut;5466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;146970;102484360;10109855;191784984;0;Wasserstrasse;1a;partly_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587280;1218817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;147612;100866428;10010245;1383387;0;Ahornweg;9;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586889;1219435;3248597;13461525;87.38471663;68335;Gering##Faible##Bassa##Low##Gering;9294;13461524;111.8052403;160888;Top##Top##Top##Top##Top;21881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;147928;101941192;10010264;1383545;0;Rosenweg;2;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587708;1219575;320122;13466076;80.8668174;74640;Mittel##Moyenne##Media##Mean##Mittel;10151;13466077;105.891645;146025;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;19859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;147999;100869169;10010246;1383584;0;Bielstrasse;35;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587552;1219369;80725;13462155;20.05547793;23746;Gut##Bonne##Buona##Good##Gut;3229;13462154;27.63969332;33223;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;4518;13462157;10.40666231;14757;Top##Top##Top##Top##Top;2007;13462158;0.742084782;505;Gering##Faible##Bassa##Low##Gering;69;13462153;23.08852966;33709;Top##Top##Top##Top##Top;4584;13462152;49.2833116;50466;Gut##Bonne##Buona##Good##Gut;6863;13462156;7.848969291;4270;Gering##Faible##Bassa##Low##Gering;581;13462159;8.583408894;5699;Gering##Faible##Bassa##Low##Gering;775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;148464;100869137;10057934;1383532;0;Rebhalde;18;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587790;1219700;2024124;13466217;73.14630675;89458;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;12166;13466216;72.67467744;85538;Gut##Bonne##Buona##Good##Gut;11633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;148515;102213143;10010246;1383275;0;Bielstrasse;86;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586775;1219267;3648263;13461432;449.031418;563085;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;76580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;148827;100848523;10112480;1383633;0;Hauptstrasse;1;partly_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588208;1219134;335807;13459317;77.15135101;58095;Gering##Faible##Bassa##Low##Gering;7901;13459316;71.53398176;105083;Top##Top##Top##Top##Top;14291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;149287;101930352;10057932;1383593;0;Mattenstrasse;7;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587446;1219265;1489964;13461948;116.7590444;149919;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;20389;13461947;101.4524082;114235;Gut##Bonne##Buona##Good##Gut;15536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;149318;101930686;10010246;1383426;0;Bielstrasse;32;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587381;1219352;2771970;13461965;125.8067402;176758;Top##Top##Top##Top##Top;24039;13461964;130.0606468;130191;Gut##Bonne##Buona##Good##Gut;17706;13461966;87.61600736;108907;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;14811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
